event_id,is_sse,final_cascade_size,time_to_sse_minutes,graph_nodes,graph_edges,graph_cross_edge_ratio,split
synthetic_sse_graph::00003212,0,9,,9,8,0.0,train
synthetic_sse_graph::00003213,0,7,,7,6,0.16666666666666666,train
synthetic_sse_graph::00003214,0,1,,1,0,0.0,train
synthetic_sse_graph::00003215,0,39,,39,38,0.05263157894736842,train
synthetic_sse_graph::00003216,0,3,,3,2,0.0,train
synthetic_sse_graph::00003217,0,1,,1,0,0.0,train
synthetic_sse_graph::00003218,0,1,,1,0,0.0,train
synthetic_sse_graph::00003219,0,1,,1,0,0.0,train
synthetic_sse_graph::00003220,0,14,,14,13,0.07692307692307693,train
synthetic_sse_graph::00003221,0,1,,1,0,0.0,train
synthetic_sse_graph::00003222,0,1,,1,0,0.0,train
synthetic_sse_graph::00003223,0,1,,1,0,0.0,train
synthetic_sse_graph::00003224,0,1,,1,0,0.0,train
synthetic_sse_graph::00003225,0,1,,1,0,0.0,train
synthetic_sse_graph::00003226,0,5,,5,4,0.0,train
synthetic_sse_graph::00003227,0,1,,1,0,0.0,train
synthetic_sse_graph::00003228,0,1,,1,0,0.0,train
synthetic_sse_graph::00003229,0,1,,1,0,0.0,train
synthetic_sse_graph::00003230,0,3,,3,2,0.0,train
synthetic_sse_graph::00003231,0,2,,2,1,0.0,train
synthetic_sse_graph::00003232,0,1,,1,0,0.0,train
synthetic_sse_graph::00003233,0,5,,5,4,0.0,train
synthetic_sse_graph::00003234,0,2,,2,1,0.0,train
synthetic_sse_graph::00003235,0,2,,2,1,0.0,train
synthetic_sse_graph::00003236,0,1,,1,0,0.0,train
synthetic_sse_graph::00003237,0,8,,8,7,0.0,train
synthetic_sse_graph::00003238,0,3,,3,2,0.0,train
synthetic_sse_graph::00003239,0,4,,4,3,0.0,train
synthetic_sse_graph::00003240,0,1,,1,0,0.0,train
synthetic_sse_graph::00003241,0,2,,2,1,0.0,train
synthetic_sse_graph::00003242,0,8,,8,7,0.0,train
synthetic_sse_graph::00003243,0,5,,5,4,0.0,train
synthetic_sse_graph::00003244,0,3,,3,2,0.0,train
synthetic_sse_graph::00003245,0,1,,1,0,0.0,train
synthetic_sse_graph::00003246,0,1,,1,0,0.0,train
synthetic_sse_graph::00003247,0,1,,1,0,0.0,train
synthetic_sse_graph::00003248,0,2,,2,1,0.0,train
synthetic_sse_graph::00003249,0,1,,1,0,0.0,train
synthetic_sse_graph::00003250,0,1,,1,0,0.0,train
synthetic_sse_graph::00003251,0,1,,1,0,0.0,train
synthetic_sse_graph::00003252,0,9,,9,8,0.125,train
synthetic_sse_graph::00003253,0,1,,1,0,0.0,train
synthetic_sse_graph::00003254,1,2,280.0,2,1,0.0,train
synthetic_sse_graph::00003255,0,28,,28,27,0.0,train
synthetic_sse_graph::00003256,0,1,,1,0,0.0,train
synthetic_sse_graph::00003257,0,3,,3,2,0.0,train
synthetic_sse_graph::00003258,0,1,,1,0,0.0,train
synthetic_sse_graph::00003259,0,1,,1,0,0.0,train
synthetic_sse_graph::00003260,0,1,,1,0,0.0,train
synthetic_sse_graph::00003261,0,2,,2,1,0.0,train
synthetic_sse_graph::00003262,0,14,,14,13,0.0,train
synthetic_sse_graph::00003263,0,1,,1,0,0.0,train
synthetic_sse_graph::00003264,0,20,,20,19,0.05263157894736842,train
synthetic_sse_graph::00003265,0,2,,2,1,1.0,train
synthetic_sse_graph::00003266,0,2,,2,1,0.0,train
synthetic_sse_graph::00003267,0,1,,1,0,0.0,train
synthetic_sse_graph::00003268,0,1,,1,0,0.0,train
synthetic_sse_graph::00003269,0,8,,8,7,0.0,train
synthetic_sse_graph::00003270,0,3,,3,2,0.0,train
synthetic_sse_graph::00003271,0,6,,6,5,0.0,train
synthetic_sse_graph::00003272,0,1,,1,0,0.0,train
synthetic_sse_graph::00003273,0,1,,1,0,0.0,train
synthetic_sse_graph::00003274,0,1,,1,0,0.0,train
synthetic_sse_graph::00003275,0,6,,6,5,0.0,train
synthetic_sse_graph::00003276,0,2,,2,1,0.0,train
synthetic_sse_graph::00003277,0,7,,7,6,0.0,train
synthetic_sse_graph::00003278,0,4,,4,3,0.0,train
synthetic_sse_graph::00003279,0,2,,2,1,0.0,train
synthetic_sse_graph::00003280,0,1,,1,0,0.0,train
synthetic_sse_graph::00003281,0,1,,1,0,0.0,train
synthetic_sse_graph::00003282,0,4,,4,3,0.0,train
synthetic_sse_graph::00003283,0,3,,3,2,0.0,train
synthetic_sse_graph::00003284,0,13,,13,12,0.0,train
synthetic_sse_graph::00003285,0,2,,2,1,0.0,train
synthetic_sse_graph::00003286,0,3,,3,2,0.0,train
synthetic_sse_graph::00003287,0,29,,29,28,0.03571428571428571,train
synthetic_sse_graph::00003288,0,8,,8,7,0.0,train
synthetic_sse_graph::00003289,0,1,,1,0,0.0,train
synthetic_sse_graph::00003290,0,4,,4,3,0.0,train
synthetic_sse_graph::00003291,0,1,,1,0,0.0,train
synthetic_sse_graph::00003292,0,4,,4,3,0.3333333333333333,train
synthetic_sse_graph::00003293,0,6,,6,5,0.0,train
synthetic_sse_graph::00003294,0,2,,2,1,0.0,train
synthetic_sse_graph::00003295,0,1,,1,0,0.0,train
synthetic_sse_graph::00003296,0,1,,1,0,0.0,train
synthetic_sse_graph::00003297,0,1,,1,0,0.0,train
synthetic_sse_graph::00003298,0,2,,2,1,1.0,train
synthetic_sse_graph::00003299,1,7,280.0,7,6,0.0,train
synthetic_sse_graph::00003300,0,1,,1,0,0.0,train
synthetic_sse_graph::00003301,0,1,,1,0,0.0,train
synthetic_sse_graph::00003302,0,9,,9,8,0.0,train
synthetic_sse_graph::00003303,0,3,,3,2,0.0,train
synthetic_sse_graph::00003304,0,1,,1,0,0.0,train
synthetic_sse_graph::00003305,1,2,140.0,2,1,0.0,train
synthetic_sse_graph::00003306,0,1,,1,0,0.0,train
synthetic_sse_graph::00003307,1,4,200.0,4,3,0.3333333333333333,train
synthetic_sse_graph::00003308,0,1,,1,0,0.0,train
synthetic_sse_graph::00003309,0,3,,3,2,0.5,train
synthetic_sse_graph::00003310,0,1,,1,0,0.0,train
synthetic_sse_graph::00003311,0,13,,13,12,0.0,train
synthetic_sse_graph::00003312,0,20,,20,19,0.0,train
synthetic_sse_graph::00003313,0,1,,1,0,0.0,train
synthetic_sse_graph::00003314,0,4,,4,3,0.0,train
synthetic_sse_graph::00003315,0,1,,1,0,0.0,train
synthetic_sse_graph::00003316,0,2,,2,1,0.0,train
synthetic_sse_graph::00003317,0,2,,2,1,0.0,train
synthetic_sse_graph::00003318,0,1,,1,0,0.0,train
synthetic_sse_graph::00003319,0,1,,1,0,0.0,train
synthetic_sse_graph::00003320,1,320,40.0,64,63,0.19047619047619047,train
synthetic_sse_graph::00003321,0,7,,7,6,0.0,train
synthetic_sse_graph::00003322,0,2,,2,1,0.0,train
synthetic_sse_graph::00003323,0,1,,1,0,0.0,train
synthetic_sse_graph::00003324,0,6,,6,5,0.0,train
synthetic_sse_graph::00003325,0,1,,1,0,0.0,train
synthetic_sse_graph::00003326,0,1,,1,0,0.0,train
synthetic_sse_graph::00003327,0,18,,18,17,0.0,train
synthetic_sse_graph::00003328,0,1,,1,0,0.0,train
synthetic_sse_graph::00003329,0,3,,3,2,0.0,train
synthetic_sse_graph::00003330,0,1,,1,0,0.0,train
synthetic_sse_graph::00003331,0,1,,1,0,0.0,train
synthetic_sse_graph::00003332,0,1,,1,0,0.0,train
synthetic_sse_graph::00003333,0,1,,1,0,0.0,train
synthetic_sse_graph::00003334,0,2,,2,1,0.0,train
synthetic_sse_graph::00003335,0,1,,1,0,0.0,train
synthetic_sse_graph::00003336,0,1,,1,0,0.0,train
synthetic_sse_graph::00003337,0,9,,9,8,0.0,train
synthetic_sse_graph::00003338,0,1,,1,0,0.0,train
synthetic_sse_graph::00003339,0,5,,5,4,0.0,train
synthetic_sse_graph::00003340,0,2,,2,1,0.0,train
synthetic_sse_graph::00003341,0,2,,2,1,0.0,train
synthetic_sse_graph::00003342,0,3,,3,2,0.0,train
synthetic_sse_graph::00003343,0,2,,2,1,0.0,train
synthetic_sse_graph::00003344,0,3,,3,2,0.0,train
synthetic_sse_graph::00003345,0,1,,1,0,0.0,train
synthetic_sse_graph::00003346,0,1,,1,0,0.0,train
synthetic_sse_graph::00003347,0,8,,8,7,0.14285714285714285,train
synthetic_sse_graph::00003348,0,1,,1,0,0.0,train
synthetic_sse_graph::00003349,0,1,,1,0,0.0,train
synthetic_sse_graph::00003350,0,1,,1,0,0.0,train
synthetic_sse_graph::00003351,0,11,,11,10,0.1,train
synthetic_sse_graph::00003352,1,4,220.0,4,3,0.0,train
synthetic_sse_graph::00003353,0,46,,46,45,0.06666666666666667,train
synthetic_sse_graph::00003354,0,3,,3,2,0.0,train
synthetic_sse_graph::00003355,0,1,,1,0,0.0,train
synthetic_sse_graph::00003356,0,5,,5,4,0.0,train
synthetic_sse_graph::00003357,0,5,,5,4,0.0,train
synthetic_sse_graph::00003358,0,1,,1,0,0.0,train
synthetic_sse_graph::00003359,0,2,,2,1,0.0,train
synthetic_sse_graph::00003360,0,40,,40,39,0.0,train
synthetic_sse_graph::00003361,0,12,,12,11,0.0,train
synthetic_sse_graph::00003362,0,1,,1,0,0.0,train
synthetic_sse_graph::00003363,0,1,,1,0,0.0,train
synthetic_sse_graph::00003364,0,2,,2,1,0.0,train
synthetic_sse_graph::00003365,0,1,,1,0,0.0,train
synthetic_sse_graph::00003366,0,3,,3,2,0.0,train
synthetic_sse_graph::00003367,0,1,,1,0,0.0,train
synthetic_sse_graph::00003368,0,12,,12,11,0.0,train
synthetic_sse_graph::00003369,0,2,,2,1,1.0,train
synthetic_sse_graph::00003370,0,5,,5,4,0.0,train
synthetic_sse_graph::00003371,1,2,160.0,2,1,0.0,train
synthetic_sse_graph::00003372,0,23,,23,22,0.045454545454545456,train
synthetic_sse_graph::00003373,0,1,,1,0,0.0,train
synthetic_sse_graph::00003374,0,1,,1,0,0.0,train
synthetic_sse_graph::00003375,0,1,,1,0,0.0,train
synthetic_sse_graph::00003376,0,1,,1,0,0.0,train
synthetic_sse_graph::00003377,0,1,,1,0,0.0,train
synthetic_sse_graph::00003378,0,5,,5,4,0.0,train
synthetic_sse_graph::00003379,0,2,,2,1,0.0,train
synthetic_sse_graph::00003380,0,1,,1,0,0.0,train
synthetic_sse_graph::00003381,0,1,,1,0,0.0,train
synthetic_sse_graph::00003382,0,4,,4,3,0.0,train
synthetic_sse_graph::00003383,0,29,,29,28,0.07142857142857142,train
synthetic_sse_graph::00003384,0,1,,1,0,0.0,train
synthetic_sse_graph::00003385,0,1,,1,0,0.0,train
synthetic_sse_graph::00003386,0,1,,1,0,0.0,train
synthetic_sse_graph::00003387,0,1,,1,0,0.0,train
synthetic_sse_graph::00003388,0,1,,1,0,0.0,train
synthetic_sse_graph::00003389,0,1,,1,0,0.0,train
synthetic_sse_graph::00003390,0,2,,2,1,0.0,train
synthetic_sse_graph::00003391,0,1,,1,0,0.0,train
synthetic_sse_graph::00003392,0,1,,1,0,0.0,train
synthetic_sse_graph::00003393,1,6,360.0,6,5,0.0,train
synthetic_sse_graph::00003394,0,1,,1,0,0.0,train
synthetic_sse_graph::00003395,0,1,,1,0,0.0,train
synthetic_sse_graph::00003396,0,7,,7,6,0.0,train
synthetic_sse_graph::00003397,0,1,,1,0,0.0,train
synthetic_sse_graph::00003398,0,7,,7,6,0.0,train
synthetic_sse_graph::00003399,0,1,,1,0,0.0,train
synthetic_sse_graph::00003400,0,1,,1,0,0.0,train
synthetic_sse_graph::00003401,0,8,,8,7,0.0,train
synthetic_sse_graph::00003402,0,1,,1,0,0.0,train
synthetic_sse_graph::00003403,0,1,,1,0,0.0,train
synthetic_sse_graph::00003404,0,1,,1,0,0.0,train
synthetic_sse_graph::00003405,0,1,,1,0,0.0,train
synthetic_sse_graph::00003406,0,4,,4,3,0.0,train
synthetic_sse_graph::00003407,0,1,,1,0,0.0,train
synthetic_sse_graph::00003408,0,1,,1,0,0.0,train
synthetic_sse_graph::00003409,0,16,,16,15,0.0,train
synthetic_sse_graph::00003410,0,1,,1,0,0.0,train
synthetic_sse_graph::00003411,0,2,,2,1,0.0,train
synthetic_sse_graph::00003412,0,1,,1,0,0.0,train
synthetic_sse_graph::00003413,0,1,,1,0,0.0,train
synthetic_sse_graph::00003414,0,2,,2,1,0.0,train
synthetic_sse_graph::00003415,0,6,,6,5,0.0,train
synthetic_sse_graph::00003416,0,1,,1,0,0.0,train
synthetic_sse_graph::00003417,0,6,,6,5,0.0,train
synthetic_sse_graph::00003418,0,1,,1,0,0.0,train
synthetic_sse_graph::00003419,0,1,,1,0,0.0,train
synthetic_sse_graph::00003420,0,3,,3,2,0.0,train
synthetic_sse_graph::00003421,0,1,,1,0,0.0,train
synthetic_sse_graph::00003422,0,28,,28,27,0.0,train
synthetic_sse_graph::00003423,0,2,,2,1,0.0,train
synthetic_sse_graph::00003424,0,25,,25,24,0.0,train
synthetic_sse_graph::00003425,0,1,,1,0,0.0,train
synthetic_sse_graph::00003426,0,1,,1,0,0.0,train
synthetic_sse_graph::00003427,0,2,,2,1,0.0,train
synthetic_sse_graph::00003428,0,5,,5,4,0.0,train
synthetic_sse_graph::00003429,0,8,,8,7,0.0,train
synthetic_sse_graph::00003430,0,1,,1,0,0.0,train
synthetic_sse_graph::00003431,0,3,,3,2,0.0,train
synthetic_sse_graph::00003432,0,4,,4,3,0.0,train
synthetic_sse_graph::00003433,0,1,,1,0,0.0,train
synthetic_sse_graph::00003434,0,2,,2,1,0.0,train
synthetic_sse_graph::00003435,0,1,,1,0,0.0,train
synthetic_sse_graph::00003436,0,6,,6,5,0.0,train
synthetic_sse_graph::00003437,0,4,,4,3,0.0,train
synthetic_sse_graph::00003438,0,1,,1,0,0.0,train
synthetic_sse_graph::00003439,0,5,,5,4,0.0,train
synthetic_sse_graph::00003440,0,3,,3,2,0.0,train
synthetic_sse_graph::00003441,0,2,,2,1,0.0,train
synthetic_sse_graph::00003442,0,1,,1,0,0.0,train
synthetic_sse_graph::00003443,0,1,,1,0,0.0,train
synthetic_sse_graph::00003444,0,1,,1,0,0.0,train
synthetic_sse_graph::00003445,0,1,,1,0,0.0,train
synthetic_sse_graph::00003446,0,1,,1,0,0.0,train
synthetic_sse_graph::00003447,0,4,,4,3,0.0,train
synthetic_sse_graph::00003448,0,4,,4,3,0.0,train
synthetic_sse_graph::00003449,0,6,,6,5,0.0,train
synthetic_sse_graph::00003450,0,4,,4,3,0.0,train
synthetic_sse_graph::00003451,0,2,,2,1,0.0,train
synthetic_sse_graph::00003452,0,1,,1,0,0.0,train
synthetic_sse_graph::00003453,1,2,240.0,2,1,0.0,train
synthetic_sse_graph::00003454,0,1,,1,0,0.0,train
synthetic_sse_graph::00003455,0,1,,1,0,0.0,train
synthetic_sse_graph::00003456,0,19,,19,18,0.0,train
synthetic_sse_graph::00003457,0,3,,3,2,0.0,train
synthetic_sse_graph::00003458,0,1,,1,0,0.0,train
synthetic_sse_graph::00003459,0,16,,16,15,0.06666666666666667,train
synthetic_sse_graph::00003460,0,1,,1,0,0.0,train
synthetic_sse_graph::00003461,0,1,,1,0,0.0,train
synthetic_sse_graph::00003462,0,1,,1,0,0.0,train
synthetic_sse_graph::00003463,0,1,,1,0,0.0,train
synthetic_sse_graph::00003464,0,3,,3,2,0.0,train
synthetic_sse_graph::00003465,0,1,,1,0,0.0,train
synthetic_sse_graph::00003466,0,1,,1,0,0.0,train
synthetic_sse_graph::00003467,0,2,,2,1,0.0,train
synthetic_sse_graph::00003468,0,1,,1,0,0.0,train
synthetic_sse_graph::00003469,0,1,,1,0,0.0,train
synthetic_sse_graph::00003470,0,6,,6,5,0.0,train
synthetic_sse_graph::00003471,0,10,,10,9,0.0,train
synthetic_sse_graph::00003472,0,1,,1,0,0.0,train
synthetic_sse_graph::00003473,0,1,,1,0,0.0,train
synthetic_sse_graph::00003474,0,27,,27,26,0.0,train
synthetic_sse_graph::00003475,0,2,,2,1,0.0,train
synthetic_sse_graph::00003476,0,13,,13,12,0.08333333333333333,train
synthetic_sse_graph::00003477,0,2,,2,1,0.0,train
synthetic_sse_graph::00003478,0,3,,3,2,0.0,train
synthetic_sse_graph::00003479,0,7,,7,6,0.0,train
synthetic_sse_graph::00003480,0,1,,1,0,0.0,train
synthetic_sse_graph::00003481,0,1,,1,0,0.0,train
synthetic_sse_graph::00003482,0,1,,1,0,0.0,train
synthetic_sse_graph::00003483,0,1,,1,0,0.0,train
synthetic_sse_graph::00003484,0,1,,1,0,0.0,train
synthetic_sse_graph::00003485,0,3,,3,2,0.0,train
synthetic_sse_graph::00003486,0,1,,1,0,0.0,train
synthetic_sse_graph::00003487,0,1,,1,0,0.0,train
synthetic_sse_graph::00003488,0,9,,9,8,0.0,train
synthetic_sse_graph::00003489,0,1,,1,0,0.0,train
synthetic_sse_graph::00003490,0,1,,1,0,0.0,train
synthetic_sse_graph::00003491,0,1,,1,0,0.0,train
synthetic_sse_graph::00003492,0,1,,1,0,0.0,train
synthetic_sse_graph::00003493,0,2,,2,1,0.0,train
synthetic_sse_graph::00003494,0,5,,5,4,0.0,train
synthetic_sse_graph::00003495,0,5,,5,4,0.0,train
synthetic_sse_graph::00003496,0,1,,1,0,0.0,train
synthetic_sse_graph::00003497,0,1,,1,0,0.0,train
synthetic_sse_graph::00003498,0,2,,2,1,0.0,train
synthetic_sse_graph::00003499,0,44,,44,43,0.023255813953488372,train
synthetic_sse_graph::00003500,0,15,,15,14,0.0,train
synthetic_sse_graph::00003501,0,1,,1,0,0.0,train
synthetic_sse_graph::00003502,1,2,140.0,2,1,0.0,train
synthetic_sse_graph::00003503,0,1,,1,0,0.0,train
synthetic_sse_graph::00003504,0,1,,1,0,0.0,train
synthetic_sse_graph::00003505,0,2,,2,1,0.0,train
synthetic_sse_graph::00003506,0,1,,1,0,0.0,train
synthetic_sse_graph::00003507,0,2,,2,1,0.0,train
synthetic_sse_graph::00003508,0,7,,7,6,0.0,train
synthetic_sse_graph::00003509,0,1,,1,0,0.0,train
synthetic_sse_graph::00003510,0,2,,2,1,0.0,train
synthetic_sse_graph::00003511,0,9,,9,8,0.125,train
synthetic_sse_graph::00003512,0,6,,6,5,0.2,train
synthetic_sse_graph::00003513,0,11,,11,10,0.0,train
synthetic_sse_graph::00003514,0,1,,1,0,0.0,train
synthetic_sse_graph::00003515,0,6,,6,5,0.0,train
synthetic_sse_graph::00003516,0,1,,1,0,0.0,train
synthetic_sse_graph::00003517,0,1,,1,0,0.0,train
synthetic_sse_graph::00003518,0,1,,1,0,0.0,train
synthetic_sse_graph::00003519,0,1,,1,0,0.0,train
synthetic_sse_graph::00003520,0,4,,4,3,0.0,train
synthetic_sse_graph::00003521,0,1,,1,0,0.0,train
synthetic_sse_graph::00003522,0,7,,7,6,0.0,train
synthetic_sse_graph::00003523,0,13,,13,12,0.0,train
synthetic_sse_graph::00003524,0,9,,9,8,0.0,train
synthetic_sse_graph::00003525,0,1,,1,0,0.0,train
synthetic_sse_graph::00003526,0,1,,1,0,0.0,train
synthetic_sse_graph::00003527,0,1,,1,0,0.0,train
synthetic_sse_graph::00003528,0,2,,2,1,0.0,train
synthetic_sse_graph::00003529,0,4,,4,3,0.0,train
synthetic_sse_graph::00003530,0,1,,1,0,0.0,train
synthetic_sse_graph::00003531,0,1,,1,0,0.0,train
synthetic_sse_graph::00003532,0,1,,1,0,0.0,train
synthetic_sse_graph::00003533,0,2,,2,1,0.0,train
synthetic_sse_graph::00003534,0,8,,8,7,0.2857142857142857,train
synthetic_sse_graph::00003535,0,1,,1,0,0.0,train
synthetic_sse_graph::00003536,0,1,,1,0,0.0,train
synthetic_sse_graph::00003537,0,2,,2,1,0.0,train
synthetic_sse_graph::00003538,0,9,,9,8,0.0,train
synthetic_sse_graph::00003539,0,18,,18,17,0.0,train
synthetic_sse_graph::00003540,0,2,,2,1,0.0,train
synthetic_sse_graph::00003541,0,1,,1,0,0.0,train
synthetic_sse_graph::00003542,0,29,,29,28,0.0,train
synthetic_sse_graph::00003543,0,3,,3,2,0.0,train
synthetic_sse_graph::00003544,0,1,,1,0,0.0,train
synthetic_sse_graph::00003545,0,1,,1,0,0.0,train
synthetic_sse_graph::00003546,0,11,,11,10,0.0,train
synthetic_sse_graph::00003547,0,1,,1,0,0.0,train
synthetic_sse_graph::00003548,0,2,,2,1,0.0,train
synthetic_sse_graph::00003549,0,1,,1,0,0.0,train
synthetic_sse_graph::00003550,0,1,,1,0,0.0,train
synthetic_sse_graph::00003551,0,14,,14,13,0.07692307692307693,train
synthetic_sse_graph::00003552,0,4,,4,3,0.0,train
synthetic_sse_graph::00003553,0,4,,4,3,0.3333333333333333,train
synthetic_sse_graph::00003554,0,1,,1,0,0.0,train
synthetic_sse_graph::00003555,0,15,,15,14,0.0,train
synthetic_sse_graph::00003556,0,6,,6,5,0.0,train
synthetic_sse_graph::00003557,0,1,,1,0,0.0,train
synthetic_sse_graph::00003558,0,1,,1,0,0.0,train
synthetic_sse_graph::00003559,0,2,,2,1,0.0,train
synthetic_sse_graph::00003560,0,4,,4,3,0.0,train
synthetic_sse_graph::00003561,0,1,,1,0,0.0,train
synthetic_sse_graph::00003562,0,1,,1,0,0.0,train
synthetic_sse_graph::00003563,0,14,,14,13,0.0,train
synthetic_sse_graph::00003564,0,20,,20,19,0.05263157894736842,train
synthetic_sse_graph::00003565,0,3,,3,2,0.0,train
synthetic_sse_graph::00003566,0,1,,1,0,0.0,train
synthetic_sse_graph::00003567,0,1,,1,0,0.0,train
synthetic_sse_graph::00003568,0,1,,1,0,0.0,train
synthetic_sse_graph::00003569,0,1,,1,0,0.0,train
synthetic_sse_graph::00003570,0,1,,1,0,0.0,train
synthetic_sse_graph::00003571,0,1,,1,0,0.0,train
synthetic_sse_graph::00003572,0,1,,1,0,0.0,train
synthetic_sse_graph::00003573,0,1,,1,0,0.0,train
synthetic_sse_graph::00003574,0,3,,3,2,0.0,train
synthetic_sse_graph::00003575,0,2,,2,1,0.0,train
synthetic_sse_graph::00003576,0,3,,3,2,0.5,train
synthetic_sse_graph::00003577,0,3,,3,2,0.0,train
synthetic_sse_graph::00003578,0,2,,2,1,0.0,train
synthetic_sse_graph::00003579,0,2,,2,1,0.0,train
synthetic_sse_graph::00003580,0,1,,1,0,0.0,train
synthetic_sse_graph::00003581,0,2,,2,1,0.0,train
synthetic_sse_graph::00003582,0,1,,1,0,0.0,train
synthetic_sse_graph::00003583,0,3,,3,2,0.0,train
synthetic_sse_graph::00003584,0,1,,1,0,0.0,train
synthetic_sse_graph::00003585,0,8,,8,7,0.14285714285714285,train
synthetic_sse_graph::00003586,0,9,,9,8,0.125,train
synthetic_sse_graph::00003587,0,1,,1,0,0.0,train
synthetic_sse_graph::00003588,0,1,,1,0,0.0,train
synthetic_sse_graph::00003589,0,2,,2,1,0.0,train
synthetic_sse_graph::00003590,0,2,,2,1,0.0,train
synthetic_sse_graph::00003591,0,1,,1,0,0.0,train
synthetic_sse_graph::00003592,0,1,,1,0,0.0,train
synthetic_sse_graph::00003593,0,3,,3,2,0.0,train
synthetic_sse_graph::00003594,1,12,320.0,12,11,0.0,train
synthetic_sse_graph::00003595,0,1,,1,0,0.0,train
synthetic_sse_graph::00003596,0,1,,1,0,0.0,train
synthetic_sse_graph::00003597,0,2,,2,1,0.0,train
synthetic_sse_graph::00003598,0,1,,1,0,0.0,train
synthetic_sse_graph::00003599,0,3,,3,2,0.0,train
synthetic_sse_graph::00003600,0,9,,9,8,0.0,train
synthetic_sse_graph::00003601,0,3,,3,2,0.0,train
synthetic_sse_graph::00003602,0,1,,1,0,0.0,train
synthetic_sse_graph::00003603,0,1,,1,0,0.0,train
synthetic_sse_graph::00003604,0,2,,2,1,0.0,train
synthetic_sse_graph::00003605,1,4,240.0,4,3,0.0,train
synthetic_sse_graph::00003606,0,2,,2,1,0.0,train
synthetic_sse_graph::00003607,0,1,,1,0,0.0,train
synthetic_sse_graph::00003608,0,1,,1,0,0.0,train
synthetic_sse_graph::00003609,0,6,,6,5,0.0,train
synthetic_sse_graph::00003610,0,1,,1,0,0.0,train
synthetic_sse_graph::00003611,0,1,,1,0,0.0,train
synthetic_sse_graph::00003612,0,2,,2,1,0.0,train
synthetic_sse_graph::00003613,0,1,,1,0,0.0,train
synthetic_sse_graph::00003614,0,1,,1,0,0.0,train
synthetic_sse_graph::00003615,0,1,,1,0,0.0,train
synthetic_sse_graph::00003616,0,2,,2,1,0.0,train
synthetic_sse_graph::00003617,0,5,,5,4,0.0,train
synthetic_sse_graph::00003618,0,16,,16,15,0.0,train
synthetic_sse_graph::00003619,0,4,,4,3,0.0,train
synthetic_sse_graph::00003620,0,6,,6,5,0.0,train
synthetic_sse_graph::00003621,0,9,,9,8,0.0,train
synthetic_sse_graph::00003622,0,1,,1,0,0.0,train
synthetic_sse_graph::00003623,0,2,,2,1,0.0,train
synthetic_sse_graph::00003624,0,5,,5,4,0.0,train
synthetic_sse_graph::00003625,0,1,,1,0,0.0,train
synthetic_sse_graph::00003626,0,3,,3,2,0.0,train
synthetic_sse_graph::00003627,0,1,,1,0,0.0,train
synthetic_sse_graph::00003628,0,1,,1,0,0.0,train
synthetic_sse_graph::00003629,0,1,,1,0,0.0,train
synthetic_sse_graph::00003630,0,1,,1,0,0.0,train
synthetic_sse_graph::00003631,0,1,,1,0,0.0,train
synthetic_sse_graph::00003632,0,1,,1,0,0.0,train
synthetic_sse_graph::00003633,0,2,,2,1,0.0,train
synthetic_sse_graph::00003634,0,1,,1,0,0.0,train
synthetic_sse_graph::00003635,0,1,,1,0,0.0,train
synthetic_sse_graph::00003636,0,1,,1,0,0.0,train
synthetic_sse_graph::00003637,0,1,,1,0,0.0,train
synthetic_sse_graph::00003638,0,1,,1,0,0.0,train
synthetic_sse_graph::00003639,0,8,,8,7,0.0,train
synthetic_sse_graph::00003640,0,4,,4,3,0.0,train
synthetic_sse_graph::00003641,1,320,260.0,64,63,0.09523809523809523,train
synthetic_sse_graph::00003642,0,28,,28,27,0.0,train
synthetic_sse_graph::00003643,0,1,,1,0,0.0,train
synthetic_sse_graph::00003644,0,1,,1,0,0.0,train
synthetic_sse_graph::00003645,0,12,,12,11,0.0,train
synthetic_sse_graph::00003646,0,4,,4,3,0.0,train
synthetic_sse_graph::00003647,0,24,,24,23,0.0,train
synthetic_sse_graph::00003648,0,2,,2,1,0.0,train
